TRAFFIC_SIGNAL_ID,RECORD_DATE,RECORD_STATUS,SIGNAL_STATUS,FROM_DATE,TO_DATE,SIGNAL_OWNER,LOCATION_CODE,LOCATION_ID,SIGNAL_TYPE,INSTALLATION_DATE,REBUILD_DATE,MAJOR_RETIME_DATE
621,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3784,395,,,,
623,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3247,181,,,,
624,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3035,24,,,,
625,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3250,183,,,,
626,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3194,138,,,,
628,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3107,78,,,,
629,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3094,69,,,,
630,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4300W,601,,,,
631,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5503,951,,,,
632,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4736,765,,,,
634,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4779,784,,,,
635,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5209,881,,,,
636,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4188E,561,,,,
637,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4489,0,,,,
638,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4601,723,,,,
640,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4713,755,,,,
641,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5189,878,,,,
642,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4117,540,,,,
643,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4386,638,,,,
644,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4255,584,,,,
646,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4254,583,,,,
647,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5184,877,,,,
648,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5921,1066,,,,
649,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5509,955,,,,
650,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4453,673,,,,
652,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4888,814,,,,
653,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4803,792,,,,
654,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4188NW,562,,,,
655,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5470,939,,,,
657,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5488,944,,,,
658,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4753,773,,,,
417,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3793,402,,,,
418,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3641,342,,,,
420,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3639,341,,,,
421,2012-01-09 14:58:20,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3036,25,,,,
756,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4486N,683,,,,
757,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5358,902,,,,
758,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4630,729,,,,
759,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4522,693,,,,
761,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4583,717,,,,
762,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5031,852,,,,
763,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4524,694,,,,
764,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4824,799,,,,
765,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4802,791,,,,
767,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5828,1003,,,,
768,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4849,805,,,,
769,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4690,748,,,,
770,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4693,751,,,,
772,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4287,592,,,,
773,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5297,893,,,,
774,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4094,528,,,,
775,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5233,884,,,,
776,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4636E,732,,,,
778,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4784,786,,,,
779,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4332NE,615,,,,
780,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4332NW,616,,,,
781,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5519,959,,,,
782,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5016N,848,,,,
784,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4714,756,,,,
785,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4718,760,,,,
786,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4396,650,,,,
787,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4490,686,,,,
788,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4500,689,,,,
790,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5164,875,,,,
791,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5037,855,,,,
792,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5165,876,,,,
793,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4291,595,,,,
794,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4391,644,,,,
796,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5356,901,,,,
797,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4635,731,,,,
798,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5495,947,,,,
799,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4883,811,,,,
801,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4565,709,,,,
802,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4493,688,,,,
803,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5283,891,,,,
804,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5461,934,,,,
805,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4116,539,,,,
807,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5093,862,,,,
808,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5765,971,,,,
809,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4989,843,,,,
810,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4900,816,,,,
811,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4059,517,,,,
813,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4566W,711,,,,
1058,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6601,0,,,,
1059,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6521,0,,,,
1060,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6208,1143,,,,
1061,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6388,1261,,,,
1063,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6333,1233,,,,
1064,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6321,0,,,,
1065,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6491,0,,,,
1066,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6431,0,,,,
1067,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6490,0,,,,
1069,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6469,1298,,,,
1070,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6325,1228,,,,
1071,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6467,0,,,,
988,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4121,544,,,,
989,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6210,1145,,,,
990,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4302,602,,,,
991,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4787,787,,,,
993,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5832,1006,,,,
994,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4163,555,,,,
995,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6217,1149,,,,
996,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5764,970,,,,
833,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4559,705,,,,
834,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4795,788,,,,
836,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4096,529,,,,
837,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4347,622,,,,
838,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5322,899,,,,
839,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5508,954,,,,
840,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4458,677,,,,
842,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4259,587,,,,
843,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4704,753,,,,
844,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5361,904,,,,
845,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5342,900,,,,
846,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4725,761,,,,
848,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4708,754,,,,
849,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5480,943,,,,
850,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4362W,629,,,,
851,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5257,888,,,,
852,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3453,0,,,,
854,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4115,538,,,,
855,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6216,1148,,,,
856,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4716,758,,,,
857,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5788,983,,,,
858,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4648,738,,,,
860,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4480,680,,,,
861,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4742,770,,,,
862,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5036,854,,,,
863,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4925,823,,,,
865,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5930,1070,,,,
867,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5389,909,,,,
868,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4142,547,,,,
869,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4189,564,,,,
871,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4444,670,,,,
872,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5041,856,,,,
873,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4362E,628,,,,
874,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4250,579,,,,
875,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5925,1069,,,,
877,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5517,957,,,,
878,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5030,851,,,,
879,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4307,605,,,,
880,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4063,519,,,,
881,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4622,728,,,,
883,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4348,623,,,,
884,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5769,973,,,,
885,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5805,991,,,,
886,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4962E,833,,,,
888,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4479,679,,,,
889,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5810,993,,,,
890,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5137,869,,,,
891,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4344,619,,,,
892,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5833,1007,,,,
894,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4959,831,,,,
895,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4587,719,,,,
896,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6485,0,,,,
897,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5756,0,,,,
898,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3538,0,,,,
900,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4771,780,,,,
901,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4440,666,,,,
902,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5064,859,,,,
903,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4218,568,,,,
904,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5426,918,,,,
1158,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6189,1135,,,,
1159,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6320,1224,,,,
1161,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6297,1204,,,,
1162,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5887,1039,,,,
1163,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6332,1232,,,,
1164,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6117,1124,,,,
1165,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6161,1132,,,,
1167,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6349,1243,,,,
1168,2012-01-09 14:58:25,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6409,1270,,,,
997,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6411,1272,,,,
999,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6425,1275,,,,
1000,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6366,1250,,,,
1001,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6384,1260,,,,
1002,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6613,0,,,,
1003,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5998,1094,,,,
1005,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5956,1081,,,,
1006,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5780,979,,,,
1007,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5778,977,,,,
1008,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5434,922,,,,
1010,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5255,886,,,,
1011,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4600,785,,,,
1012,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4065,520,,,,
1013,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6457,1290,,,,
1014,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6456,1288,,,,
1016,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4864,808,,,,
1017,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4906,817,,,,
1018,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3539,0,,,,
1019,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5754,0,,,,
1020,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4492,687,,,,
1022,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4449,672,,,,
1023,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6271,1186,,,,
1024,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4773,781,,,,
1025,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4251,580,,,,
1026,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6198,1138,,,,
1028,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6289,1197,,,,
1029,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6303,1210,,,,
1030,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6471,1300,,,,
1031,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6475,1304,,,,
1032,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6028,0,,,,
1034,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6304,1211,,,,
1035,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4144,548,,,,
1036,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4281,589,,,,
1037,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4365,630,,,,
1039,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5847,1018,,,,
1040,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5879,1034,,,,
1041,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5912,1056,,,,
1042,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6153,1129,,,,
1043,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6504,1322,,,,
1045,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5882,1035,,,,
1046,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6365,1249,,,,
1047,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6209,1144,,,,
1048,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6337,1235,,,,
1049,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6455,1287,,,,
1051,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6331,1231,,,,
1052,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6445,0,,,,
1053,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5950,1079,,,,
1054,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6059,1111,,,,
1055,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6520,1333,,,,
733,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4857,807,,,,
734,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4312,609,,,,
735,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5462,935,,,,
736,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4300E,600,,,,
738,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3273,198,,,,
739,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3605,334,,,,
740,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3161,114,,,,
741,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,3478,299,,,,
743,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5466,937,,,,
744,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4848,804,,,,
745,2012-01-09 14:58:22,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4234,573,,,,
823,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4442,668,,,,
825,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4123,546,,,,
826,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4634,730,,,,
827,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5453,928,,,,
828,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4058,516,,,,
829,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4212,565,,,,
831,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5260,889,,,,
832,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4808,796,,,,
915,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4676,745,,,,
916,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4439S,665,,,,
918,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,5452,927,,,,
919,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4990,844,,,,
920,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4807,795,,,,
921,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4441,667,,,,
922,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4485,682,,,,
924,2012-01-09 14:58:23,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4569,714,,,,
925,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,4106,531,,,,
926,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6334,1234,,,,
927,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6307,0,,,,
929,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6553,1348,,,,
930,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6512,1328,,,,
931,2012-01-09 14:58:24,ACTIVE,IN USE,2012-01-01 00:00:00,,CCD,6328,1230,,,,
